,NoDur,Durbl,Manuf,Enrgy,HiTec,Telcm,Shops,Hlth,Utils,Other
1979-11-01,0.0,0.0,0.0,1.0,0.0,1.3877787807814457e-16,0.0,0.0,0.0,0.0
1979-12-01,0.0,0.0,0.0,1.0,0.0,2.463307335887066e-16,0.0,0.0,0.0,0.0
1980-01-01,2.4064102076926964e-17,6.716717295569859e-17,8.107613403979124e-18,0.9999999999999997,4.945200199771578e-17,0.0,1.6675678466937663e-17,5.80415749684306e-17,4.566646416242485e-17,4.14136883679169e-17
1980-02-01,1.9060232343386314e-16,0.0,3.16583687032844e-17,0.9999999999999994,5.199743258295969e-17,2.3245294578089215e-16,9.99397859929153e-17,5.788178966288558e-17,2.4896848892767894e-18,0.0
1980-03-01,1.1947138216483038e-16,4.6053270883653415e-17,5.270135366726536e-17,0.9999999999999992,1.0082258329587931e-16,9.71445146547012e-17,1.1489021760009253e-16,7.500738006884247e-17,6.058064583722206e-17,4.3922358619677616e-17
1980-04-01,4.525720757626486e-17,0.0,0.0,0.9999999999999997,0.0,4.0939474033052647e-16,0.0,0.0,0.0,0.0
1980-05-01,0.0,0.0,0.0,1.0,0.0,2.654126918244515e-16,0.0,5.311687190467488e-17,0.0,0.0
1980-06-01,0.0,0.0,0.0,1.0,8.277792294531509e-17,0.0,0.0,0.0,0.0,3.9780259657821326e-17
1980-07-01,0.0,0.0,0.0,1.0,1.8830628366857222e-16,0.0,0.0,0.0,0.0,0.0
1980-08-01,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.063480328988897e-16
1980-09-01,8.182952861147828e-18,9.838001020881362e-17,2.8979453418836e-17,0.9999999999999998,0.0,2.0816681711721685e-17,8.686732047520831e-17,3.854785638728871e-17,4.2554954219092055e-17,0.0
1980-10-01,2.9203637752260736e-17,0.0,0.0,0.9999999999999999,1.37738613781771e-16,0.0,1.2416483896456107e-16,2.4763397544879117e-16,1.0643955354408597e-16,0.0
1980-11-01,0.0,1.1174617225602183e-17,0.0,1.0,3.0664278154651434e-17,0.0,0.0,6.298276290037675e-18,1.133781845631019e-17,0.0
1980-12-01,0.0,0.0,0.0,1.0,3.3736674307600385e-17,0.0,2.3978854755230842e-17,0.0,0.0,0.0
1981-01-01,0.0,0.0,0.0,0.9999999999999999,9.660633854190688e-18,0.0,6.1911869022370736e-18,8.328327809828308e-17,0.0,2.6020852139652106e-16
1981-02-01,1.1960980487936292e-16,1.3990827657283808e-18,0.0,1.0,0.0,0.0,2.4892545610026767e-17,0.0,2.010453123883575e-17,0.0
1981-03-01,0.0,6.157797494475097e-17,2.1207576280546855e-16,0.9999999999999999,1.9176059323866214e-17,0.0,6.704294833959111e-17,8.993704717845753e-18,6.31926988321411e-17,6.673771653703795e-17
1981-04-01,0.0,0.0,1.0838735830812054e-17,1.0,2.5713435454206906e-17,1.249000902703301e-16,3.2904258983604387e-18,2.2881174117650098e-17,0.0,1.9505153849227885e-17
1981-05-01,0.0,0.0,2.2403270436570642e-17,1.0,0.0,2.7755575615628914e-16,0.0,0.0,4.748436608574948e-18,0.0
1981-06-01,2.961230674984188e-16,0.0,1.389166046849907e-16,1.0,6.749385554866443e-17,0.0,1.8125801360732802e-17,6.8794700185333e-17,6.131815665764759e-18,9.573898873341718e-17
1981-07-01,3.0766991435189176e-17,7.079892716404206e-17,0.0,0.9999999999999998,8.413811701083221e-17,0.0,1.0142234869580535e-16,1.0984680028925384e-16,5.271526879274448e-17,1.1949875872948872e-16
1981-08-01,0.0,9.28549487062176e-18,0.0,0.9999999999999999,0.0,3.400058012914542e-16,0.0,0.0,0.0,0.0
1981-09-01,2.6538624030281217e-17,2.111840443105921e-17,4.890796716035255e-17,0.9999999999999996,6.735090075163276e-17,0.0,0.0,0.0,1.2575931703316146e-16,1.3620212828920262e-16
1981-10-01,0.0,0.0,0.0,1.0,0.0,2.498001805406602e-16,0.0,0.0,0.0,5.874469066627485e-17
1981-11-01,0.0,0.0,0.0,1.0,0.0,2.498001805406602e-16,0.0,0.0,0.0,2.045452192629396e-17
1981-12-01,4.260474256564815e-18,0.0,1.4508948975030535e-17,1.0,2.714887576733375e-17,2.498001805406602e-16,0.0,2.0241453237213074e-18,0.0,0.0
1982-01-01,4.7201516280808716e-17,0.0,2.3349477302985465e-16,0.9999999999999999,1.6429218258983014e-16,0.0,0.0,8.617366740056462e-17,0.0,7.22780620907692e-17
1982-02-01,1.9188210304423722e-16,0.0,0.0,1.0,0.0,0.0,0.0,9.73183732180689e-17,8.261950531642826e-17,7.693619823183465e-17
1982-03-01,5.6588796058489764e-18,0.0,0.0,0.8205052934895464,0.0,0.1794947065104537,1.3154660597318009e-16,0.0,0.0,1.4087372215145757e-16
1982-04-01,6.533837793934333e-17,6.903760622212503e-17,7.082078987183154e-17,0.8158581906822155,1.0329377147170062e-16,0.18414180931778348,4.0388652061015045e-17,9.693780094520904e-17,2.852032559282296e-16,1.465979020002251e-16
1982-05-01,1.4480702003576582e-16,0.0,6.016182745707512e-18,0.9266956325826566,7.421257105392456e-17,0.07330436741734292,0.0,6.987786074741135e-17,1.9093362867458316e-16,5.01357191043378e-17
1982-06-01,0.0,0.0,0.0,0.9192926990529365,0.0,0.08070730094706388,0.0,0.0,2.7387853577812838e-17,0.0
1982-07-01,0.0,2.08667884855885e-17,0.0,0.7922657422597749,2.5588205592569484e-17,0.20773425774022503,1.5227562980618176e-17,9.395829269480791e-17,7.243652617538822e-18,1.6006522023266198e-16
1982-08-01,2.6225308706089035e-18,0.0,0.0,0.6215193322429357,0.0,0.3784806677570653,0.0,0.0,0.0,2.897415213703171e-16
1982-09-01,3.5275685687490057e-16,2.6489504938660573e-17,1.2142451205986256e-17,0.4655667428084015,1.9043461802652593e-16,0.5344332571915975,2.042192907322046e-16,2.464107846134007e-16,0.0,4.451798830635949e-16
1982-10-01,0.0,3.0875114255217524e-17,0.0,0.5747586670050346,0.0,0.42524133299496614,0.0,0.0,0.0,0.0
1982-11-01,2.0695296755531902e-16,1.8470587802375042e-16,2.817473659414736e-17,0.5099743744032209,2.687442423405533e-16,0.49002562559677804,2.9294391412536883e-16,1.8983393104856045e-16,0.0,0.0
1982-12-01,0.0,0.0,0.0,0.30692028618104056,7.038510161754362e-17,0.6930797138189598,0.0,0.0,2.8437271005437155e-17,7.365561220832305e-17
1983-01-01,1.5494084701270568e-16,9.065048600595697e-17,2.887740947113833e-17,0.4537753160051624,8.541033554906509e-17,0.546224683994837,6.384670753936128e-17,0.0,2.0725507374708732e-16,5.314680751903178e-17
1983-02-01,0.0,1.3099219861556514e-16,1.148544028501582e-16,0.14252475419746113,0.0,0.8574752458025386,1.479232156533618e-16,1.467158761015247e-16,0.0,0.0
1983-03-01,4.1158750778686217e-16,0.0,1.0294111756543971e-16,0.19732166413749908,0.0,0.8026783358625004,0.0,1.2804467717145664e-16,0.0,5.204322758471853e-16
1983-04-01,0.0,2.988359073173787e-17,0.0,0.2529200096041001,1.0981887804052606e-16,0.7470799903958991,2.9506927709044567e-16,2.784466479148417e-17,3.820657700584675e-16,0.0
1983-05-01,1.4142970892103744e-16,0.0,0.0,0.3443052328689444,0.0,0.5924196753538682,0.010113024807198813,0.0,0.0,0.05316206696998912
1983-06-01,0.0,4.323152906356995e-17,6.45833862185131e-17,0.3017230129269912,0.0,0.26415171785053415,0.0,0.0,0.0,0.43412526922247485
1983-07-01,1.5107273492411775e-16,0.0,0.0,0.4679171196228668,0.0,0.025150396758615978,0.506932483618517,0.0,0.0,4.328569723654856e-16
1983-08-01,0.0,9.28128017087938e-17,0.0,0.5857430194283588,1.2331295578848256e-16,0.2744653383526584,0.13979164221898277,0.0,0.0,7.349064799114511e-17
1983-09-01,8.673617379884035e-18,0.0,1.0536166639684488e-16,0.6996575826586916,0.0,0.3003424173413085,0.0,1.067085882387573e-16,0.0,0.0
1983-10-01,0.0,0.0,6.691959569893728e-17,0.5415909250913834,0.0,0.4584090749086169,4.850224411013443e-16,0.0,5.726459712041679e-17,0.0
1983-11-01,0.2598999377872219,0.0,0.0,0.31550511333089776,1.5407354446519817e-16,0.4245949488818804,1.3607112977335923e-16,0.0,3.026844923577431e-16,1.2286347335659655e-17
1983-12-01,0.5292507774373422,1.3744946084998978e-16,0.0,0.11144153357170931,0.0,1.7808031292192272e-16,0.35930768899094884,0.0,0.0,0.0
1984-01-01,0.9999999999999998,1.4849232954361469e-15,1.2262318684938394e-16,0.0,3.4163823823330974e-17,0.0,0.0,3.623809572968165e-19,1.6858426818127965e-16,5.336220018137924e-16
1984-02-01,0.6150270330287951,0.0,0.0,0.3849729669712052,1.8957882944163548e-16,0.0,0.0,0.0,5.563567940437478e-17,6.467251718807763e-17
1984-03-01,0.3295670807284001,0.0,7.443904955142446e-18,0.6704329192716002,0.0,0.0,0.0,1.6175676962217044e-16,0.0,0.0
1984-04-01,0.3287632487151753,0.0,1.077544587049709e-16,0.6712367512848251,0.0,0.0,0.0,1.006829284534637e-16,0.0,0.0
1984-05-01,0.17707386413693524,0.0,1.0035292556623632e-16,0.8229261358630652,0.0,0.0,8.532790106630737e-17,5.729249599369274e-17,0.0,0.0
1984-06-01,0.12449749505478351,0.0,0.0,0.8755025049452169,0.0,0.0,0.0,0.0,3.3776654433340377e-17,6.968227113280945e-17
1984-07-01,0.3367054765770535,0.0,1.3511367736198948e-17,0.6632945234229463,0.0,3.621947009502874e-17,1.393337246114531e-16,0.0,0.0,1.889692350559377e-16
1984-08-01,0.7394696258894556,1.512428497903936e-16,0.0,0.26053037411054414,0.0,1.3979078928977322e-16,2.513205747010637e-16,0.0,0.0,6.57479137439322e-17
1984-09-01,0.6631106974485479,3.7043520103149834e-16,0.0,0.33688930255145233,0.0,1.59463513613731e-16,0.0,0.0,4.0332260666519346e-17,2.380907369278754e-16
1984-10-01,0.7510693200691712,4.804033644382597e-16,3.664788217215046e-16,0.24893067993082954,1.3586178456222423e-16,1.887030141402765e-16,0.0,5.765293172524565e-16,8.100718752706569e-17,0.0
1984-11-01,0.9976136467382285,0.0,0.0,0.002386353261771699,7.312778238078461e-17,0.0,8.647285243710155e-16,1.2227390672755361e-16,0.0,1.0004439325106167e-15
1984-12-01,0.9999999999999994,7.210070355462198e-16,0.0,0.0,3.936203381063029e-17,2.4283932376184e-16,0.0,0.0,9.953806980037763e-16,0.0
1985-01-01,1.0,0.0,1.2702175040975e-16,3.6113452555876703e-16,0.0,0.0,0.0,1.0464695258060482e-16,0.0,2.0456144575326555e-16
1985-02-01,0.8402694992037347,3.3546315179637626e-16,0.0,0.15973050079626422,0.0,7.06188701814603e-17,1.089935985937713e-15,0.0,4.724319288839253e-16,1.0038326356909804e-16
1985-03-01,0.8256055947093369,0.0,2.094024685046972e-16,0.17439440529066297,0.0,1.410483520822238e-16,0.0,4.85151667877904e-17,0.0,2.403685670727657e-16
1985-04-01,0.6715580063685348,0.0,0.0,0.3284419936314654,8.648597457627362e-17,0.0,3.0342268056705853e-16,0.0,0.0,0.0
1985-05-01,0.622361339913936,0.0,1.218850194112867e-16,0.377638660086064,0.0,1.3222925347512876e-17,5.216424856638373e-17,0.0,0.0,1.6132678460221365e-16
1985-06-01,0.9672064438753161,2.0270438831572144e-16,1.0728335814463916e-16,0.03279355612468458,7.604649827665432e-17,0.0,0.0,2.377191805413014e-16,0.0,4.437719732961608e-16
1985-07-01,1.0,0.0,0.0,0.0,0.0,0.0,5.084275635696892e-16,0.0,4.321143617882139e-17,1.3913043849277937e-15
1985-08-01,0.9999999999999996,0.0,0.0,0.0,0.0,3.6643278259046983e-17,6.657679974472514e-16,4.069698682040679e-16,0.0,4.1772141301521515e-15
1985-09-01,0.9999999999999996,7.441372363993432e-17,0.0,0.0,0.0,8.448005056228359e-16,0.0,0.0,2.4226993868968297e-18,1.1900203045200897e-15
1985-10-01,0.9999999999999998,1.7265573524635873e-16,8.596062317331743e-16,1.4130555872193548e-15,1.7265573524635873e-16,0.0,0.0,1.5877794743854427e-16,0.0,0.0
1985-11-01,0.030072333859321676,0.0,0.0,0.0204647722364577,0.0,8.685248449918644e-16,0.0,0.0,0.0,0.9494628939042207
1985-12-01,0.0690461674280968,8.414848055553362e-17,0.0,5.356192457329275e-16,0.0,5.51622608323911e-16,5.3799800280369245e-17,0.0,0.0,0.9309538325719025
1986-01-01,0.4801142390333793,0.0,0.0,7.884698770533491e-18,7.033926340303651e-17,0.0,0.0,1.3093388695801877e-17,0.0,0.5198857609666216
1986-02-01,0.4855801468506554,1.3711405720523412e-17,0.0,1.240551164366247e-17,4.189581073526819e-17,4.85722573273506e-16,0.0,0.0,1.650611775296215e-16,0.5144198531493444
1986-03-01,1.0,7.481760275399613e-16,5.538869982305589e-16,1.422581336363987e-15,5.400092104227445e-16,0.0,0.0,4.2898690796022876e-16,0.0,0.0
1986-04-01,0.9999999999999998,0.0,0.0,1.399769527527275e-16,0.0,5.684536513189988e-16,1.0966705846964356e-16,0.0,7.752690761756246e-17,1.5057399771478686e-15
1986-05-01,1.0,0.0,0.0,4.398413884357271e-16,0.0,2.1779678351069576e-16,1.5223088374452547e-15,2.446095937679037e-16,0.0,0.0
1986-06-01,1.0,9.740605219102272e-17,2.8848260680960844e-16,0.0,0.0,0.0,0.0,0.0,0.0,3.3584246494910985e-15
1986-07-01,0.9999999999999983,0.0,0.0,2.6836478509091834e-17,2.1666870184115786e-16,0.0,5.447031714567174e-16,0.0,0.0,1.5488959137620082e-15
1986-08-01,0.9999999999999978,9.813027622535213e-17,2.823203920452383e-16,2.0128721820125366e-16,1.9800408233597523e-16,6.793134204053818e-16,9.71445146547012e-17,5.85672825376284e-18,5.36015351620671e-16,0.0
1986-09-01,0.9999999999999994,0.0,0.0,0.0,0.0,2.0798863252240813e-15,3.5179720868088544e-15,0.0,2.353972634428417e-15,0.0
1986-10-01,0.999999999999999,2.0063661151528422e-16,9.172998403648669e-17,1.1604450939258303e-17,0.0,0.0,0.0,0.0,1.9895458634475346e-16,1.3877787807814457e-15
1986-11-01,1.0,0.0,0.0,1.7290296906447175e-16,0.0,4.1576425570122477e-16,1.3178204632091644e-15,0.0,2.402792160104296e-16,0.0
1986-12-01,1.0,1.1491419976349502e-16,2.531369577248871e-16,5.537848146353109e-17,2.380929995225055e-16,0.0,0.0,0.0,0.0,1.2212453270876722e-15
1987-01-01,0.999999999999999,3.4121628174282307e-17,2.941190596232201e-17,0.0,3.5284380392884646e-17,0.0,0.0,3.1130447080855317e-16,4.395799777276868e-17,1.0061396160665481e-15
1987-02-01,1.0,0.0,0.0,0.0,4.202726522920197e-17,0.0,0.0,0.0,0.0,1.3082803177946427e-15
1987-03-01,1.0,1.1787973948087448e-16,5.963956113207899e-17,1.1674422246752073e-16,5.027482285614967e-17,1.2370595872721465e-16,9.853229343548264e-16,0.0,1.205183804782157e-16,0.0
1987-04-01,0.9999999999999998,0.0,4.531213108160201e-17,0.0,0.0,0.0,9.575673587391975e-16,0.0,1.1558296391904807e-18,2.6539872794662057e-16
1987-05-01,1.0,1.3259704891286343e-16,1.4159543208698912e-16,6.392688182959401e-17,1.1944859554999607e-16,0.0,0.0,0.0,5.1056987543262923e-17,0.0
1987-06-01,0.999999999999999,0.0,6.811659858442158e-17,0.0,0.0,1.4467892713688662e-16,2.0816681711721685e-16,1.5729463803567179e-15,0.0,0.0
1987-07-01,1.0,0.0,1.8569719472197638e-16,0.0,1.384348665078614e-16,0.0,4.996003610813204e-16,0.0,5.170461800669708e-17,2.276878823270221e-16
1987-08-01,1.0,0.0,0.0,1.712894480076915e-16,0.0,0.0,0.0,1.2920671877723107e-15,0.0,0.0
1987-09-01,1.0,0.0,0.0,0.0,0.0,0.0,2.609024107869118e-15,0.0,0.0,5.31627876107499e-16
1987-10-01,1.0,1.484608769776148e-17,2.7540119314258484e-17,0.0,0.0,0.0,0.0,8.026899183865865e-17,1.1233339560411153e-16,5.09397736377103e-16
1987-11-01,0.9999999999999999,7.301651267703425e-17,2.4454532180639455e-16,7.376305652277922e-16,2.562629180385232e-16,0.0,0.0,0.0,0.0,6.820330569796019e-16
1987-12-01,1.0,0.0,0.0,4.7559438149840175e-17,0.0,8.604228440844963e-16,0.0,0.0,0.0,0.0
1988-01-01,1.0,2.6170340158361487e-16,0.0,2.3078304934717305e-16,0.0,0.0,1.014937786184679e-17,1.3169887038831945e-16,0.0,4.782479209488346e-16
1988-02-01,0.9999999999999991,0.0,6.603481776401855e-17,0.0,0.0,1.6479873021779667e-15,0.0,4.1088698790945184e-17,5.1945612407359164e-17,0.0
1988-03-01,1.0,3.2093190514625326e-16,2.8222274067290016e-16,1.324072104392681e-16,3.820470829399621e-17,0.0,0.0,0.0,0.0,1.8907051717567524e-16
1988-04-01,0.9999999999999989,0.0,0.0,3.446901275700561e-16,0.0,0.0,1.0347625534201654e-15,2.3522256566628127e-16,7.894982336070774e-17,0.0
1988-05-01,0.9999999999999992,0.0,1.6151847572038612e-16,2.0122792321330962e-16,0.0,6.80205237162485e-16,0.0,3.483585271017948e-16,7.980747001301136e-16,0.0
1988-06-01,0.9999999999999999,2.098511076566829e-17,4.57288999780368e-17,5.689893001203927e-16,0.0,0.0,0.0,1.0492225193565773e-16,5.378712354455346e-19,1.3992001250582336e-16
1988-07-01,0.9999999999999997,0.0,0.0,2.226596543363621e-16,0.0,1.0829258714298254e-16,2.7755575615628914e-16,2.6819668423285055e-17,0.0,0.0
1988-08-01,0.9999999999999998,0.0,0.0,4.3021142204224816e-16,3.714847749591062e-17,2.088684621647642e-16,6.909936547671832e-16,0.0,0.0,0.0
1988-09-01,0.9999999999999993,0.0,0.0,1.0130785099704553e-15,0.0,1.487228427065982e-16,4.4000205315429674e-16,0.0,0.0,0.0
1988-10-01,0.9999999999999988,5.671412344424326e-17,3.8342502700013174e-16,1.4350021393728125e-16,4.985268592939062e-17,2.245418385176493e-16,3.3306690738754696e-16,2.351863573936543e-17,4.9036812495096513e-17,1.0408219207643491e-16
1988-11-01,1.0,0.0,2.0665408050596507e-18,0.0,5.1212371289914195e-17,3.05719062592668e-17,2.7755575615628914e-16,4.461300032527033e-17,0.0,1.1922965628656427e-18
1988-12-01,0.9999999999999999,2.7375339629247505e-17,1.639034534524203e-16,4.9659588920620866e-17,0.0,1.8620593359423667e-16,0.0,5.671554289759216e-17,9.819728665510991e-17,1.2516230296638021e-17
1989-01-01,1.0,0.0,5.1135291016404747e-17,0.0,3.314967822014908e-17,0.0,0.0,1.200327377192208e-16,2.055692207837971e-17,3.6507269029052874e-16
1989-02-01,0.9999999999999996,6.435092755303919e-17,1.3993309053856276e-16,0.0,3.256762133145074e-17,1.717155347652229e-16,1.1102230246251565e-16,0.0,1.1760678503958303e-16,0.0
1989-03-01,0.9999999999999998,1.2507264068530735e-16,1.1405340358496076e-16,0.0,0.0,1.9401659269676803e-16,0.0,6.299400019837087e-17,0.0,1.572559485222884e-17
1989-04-01,1.0,1.1038262320458279e-16,1.207069932124657e-16,0.0,1.5150439567752333e-17,0.0,0.0,0.0,3.491078024768527e-17,6.208213607433332e-17
1989-05-01,0.9999999999999993,0.0,0.0,0.0,0.0,9.783840404509192e-16,0.0,1.0427121268391317e-16,6.900447853033548e-17,0.0
1989-06-01,1.0,0.0,1.00968553431456e-17,0.0,0.0,9.055256544598933e-16,0.0,0.0,0.0,2.7122423058537697e-16
1989-07-01,1.0,1.4426133494851882e-16,2.0976612008511745e-17,3.17539282736318e-17,2.7083432383874882e-17,1.3877787807814457e-17,0.0,0.0,0.0,1.702177736598368e-17
1989-08-01,0.9999999999999987,0.0,0.0,0.0,0.0,9.645062526431047e-16,9.656089191120585e-16,1.0324084261314181e-16,0.0,0.0
1989-09-01,0.9999999999999998,2.0483039163709668e-17,9.493023465416397e-17,0.0,0.0,5.551115123125783e-17,1.3790728560074248e-16,1.4847239407015406e-16,3.1881746362011506e-17,4.487800478994769e-17
1989-10-01,1.0,0.0,3.845903335387208e-18,4.560434312218691e-17,1.8901515685782908e-16,0.0,0.0,0.0,1.5514257607935698e-16,3.908593394533388e-16
1989-11-01,1.0,1.1772872276424042e-16,0.0,7.271680479163536e-17,3.224999109730139e-16,0.0,2.2843725545173294e-16,0.0,0.0,0.0
1989-12-01,1.0,4.596537929689562e-17,3.500091228314767e-17,2.5086308536620376e-17,1.378400127451162e-16,0.0,0.0,1.1640756988713742e-16,2.3336529453603194e-16,8.025809381496932e-17
1990-01-01,0.9999999999999987,0.0,1.1482254925729152e-16,0.0,1.8662304063404462e-16,9.575673587391975e-16,1.823492249379423e-16,9.435544442813473e-17,0.0,0.0
1990-02-01,1.0,0.0,0.0,0.0,1.0957541692699389e-16,8.465450562766819e-16,0.0,0.0,0.0,0.0
1990-03-01,1.0,0.0,4.638456019290075e-17,0.0,0.0,0.0,1.1006040552831537e-16,5.206141505223217e-17,7.390637939930701e-17,1.017217161632764e-16
1990-04-01,0.999999999999999,0.0,0.0,0.0,0.0,1.1657341758564144e-15,3.009848044118007e-16,0.0,0.0,2.928484915105111e-17
1990-05-01,0.9999999999999976,0.0,1.127955208046026e-16,1.9144889930670977e-17,0.0,1.609823385706477e-15,3.821749733074021e-16,1.9347297728374233e-16,1.0306518008252897e-16,4.4740967909724875e-17
1990-06-01,0.9999999999999997,0.0,0.0,1.1285900401674432e-16,3.068248453621883e-16,4.718447854656915e-16,0.0,0.0,0.0,1.0123729853949406e-16
1990-07-01,1.0,0.0,0.0,0.0,2.431909356547185e-17,0.0,0.0,1.3458716151235123e-16,0.0,0.0
1990-08-01,1.0,0.0,0.0,0.0,1.799559687709244e-16,0.0,9.634746606574523e-16,6.007577571558728e-16,1.830175853130308e-17,0.0
1990-09-01,1.0,0.0,0.0,1.3899849743307013e-17,0.0,0.0,2.249184129793135e-16,3.681532631914709e-16,1.6031713861789711e-16,0.0
1990-10-01,1.0,1.8268871106585199e-16,2.2172529181867325e-16,2.2136559099647997e-16,2.650979112960699e-16,1.8041124150158794e-16,0.0,0.0,0.0,2.154001761334838e-16
1990-11-01,0.9999999999999996,0.0,0.0,0.0,9.367590585804245e-18,5.551115123125783e-16,0.0,2.8924084512467906e-16,2.0399805085840975e-17,0.0
1990-12-01,0.9999999999999987,1.037528313056368e-17,0.0,0.0,0.0,0.0,4.540083516818595e-16,5.616846503307073e-16,6.252966954586594e-16,0.0
1991-01-01,0.9999999999999994,4.9110030606630344e-17,2.0037300628984846e-16,7.369095540267931e-17,0.0,0.0,3.0865649470585217e-16,0.0,1.7834132592994236e-16,2.4321614595605503e-16
1991-02-01,0.9999999999999988,5.443924585998574e-17,0.0,0.0,0.0,2.498001805406602e-16,7.856898784449602e-16,2.6575317201972732e-17,3.0635189822491657e-16,1.24918668537819e-17
1991-03-01,1.0,0.0,0.0,0.0,0.0,1.1379786002407855e-15,0.0,0.0,0.0,0.0
1991-04-01,1.0,0.0,0.0,0.0,0.0,5.551115123125783e-17,0.0,0.0,1.3337859444053188e-16,0.0
1991-05-01,0.9999999999999999,7.065550151565985e-17,1.9723745610556264e-16,1.7357296669288679e-16,0.0,0.0,0.0,0.0,4.006455916841218e-16,1.1888878413085353e-16
1991-06-01,1.0,2.970298766151951e-16,1.3346391603105564e-16,6.453824710620442e-18,0.0,0.0,0.0,0.0,0.0,1.7005748382324377e-16
1991-07-01,1.0,0.0,8.776058275548687e-16,0.0,5.2613370935018105e-17,0.0,0.0,0.0,0.0,2.3058313006544925e-17
1991-08-01,1.0,0.0,8.00884332235782e-17,0.0,0.0,6.664287888562171e-17,0.0,9.90794609857648e-17,5.687704938684168e-17,0.0
1991-09-01,0.9999999999999996,0.0,2.203969915920593e-17,0.0,0.0,2.7803152649384255e-16,0.0,3.224647557271285e-16,1.4401233470242658e-16,0.0
1991-10-01,1.0,0.0,0.0,0.0,0.0,0.0,4.358492733391728e-16,0.0,0.0,2.1955520192091657e-17
1991-11-01,0.9999999999999992,1.9359709053877663e-16,1.7625759818877225e-16,5.208816528062152e-17,1.8506571302940552e-16,1.3012587603209644e-16,0.0,5.967448757360216e-16,1.746276247817103e-16,0.0
1991-12-01,1.0,0.0,0.0,9.83756369563136e-17,0.0,1.5272262506005326e-16,0.0,0.0,2.229981459303729e-16,0.0
1992-01-01,1.0,9.386534719950008e-17,1.6001818739106456e-16,1.203415067658043e-16,0.0,5.0140903522073676e-17,0.0,0.0,9.797773491198015e-17,0.0
1992-02-01,1.0,3.737944696654038e-17,5.880627288281326e-17,0.0,1.2459266891208922e-17,0.0,0.0,1.4791876456923394e-16,0.0,0.0
1992-03-01,1.0,1.727182418021773e-16,5.4484583200435163e-17,1.0707371078277299e-16,0.0,0.0,4.163336342344337e-17,0.0,9.728287972812796e-17,0.0
1992-04-01,0.9999999999999998,2.450601538286214e-16,2.899029263147069e-16,1.5593567808716753e-16,1.310232327482206e-16,3.2925500872128414e-16,0.0,0.0,2.020963437635349e-17,3.19907918173071e-16
1992-05-01,1.0,1.5289663027818146e-16,0.0,6.230532309970102e-17,1.7080614036749057e-16,0.0,0.0,0.0,1.0226439715039461e-17,0.0
1992-06-01,0.9999999999999983,0.0,6.003480924828005e-17,6.3329418668165e-17,0.0,2.504696001271542e-16,8.881784197001252e-16,6.346518977539435e-16,1.6150329671026443e-16,8.497937156954829e-18
1992-07-01,0.9999999999999994,5.819177778804552e-17,9.011009096226739e-17,6.24554489864462e-17,2.891346314005041e-17,1.609222915505181e-16,1.1796119636642288e-16,2.151988080142242e-17,0.0,8.716775850369757e-17
1992-08-01,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1992-09-01,0.9999999999999992,1.401636225325166e-16,1.025605516852962e-16,6.417841156842567e-16,8.005150787673539e-17,0.0,0.0,0.0,7.975488967595521e-17,1.2464716139962897e-16
1992-10-01,0.9999999999999997,0.0,0.0,0.0,0.0,6.903263655217546e-16,7.28583859910259e-16,3.721230543302876e-16,1.914641248627502e-16,0.0
1992-11-01,0.9999999999999984,0.0,1.5759303419503904e-16,2.652094229798082e-16,0.0,7.130133984739905e-16,4.465828748467793e-16,1.9996821142939683e-16,8.290178428616271e-17,0.0
1992-12-01,0.9999999999999991,2.4506566761238965e-16,1.0245589355272558e-16,1.0395343240019279e-16,2.3450538553155576e-16,3.642919299551295e-16,0.0,0.0,7.221046754441426e-17,1.9415752934729398e-16
1993-01-01,1.0,3.2664660891572967e-18,0.0,6.08449247910569e-17,0.0,0.0,1.2267421742624245e-16,1.775072273501469e-18,0.0,8.472339065691844e-17
1993-02-01,1.0,8.893658904033971e-17,9.321213326600945e-17,7.755718986199562e-17,2.085481389900514e-16,0.0,0.0,1.238462553564945e-16,3.1383644285572227e-17,0.0
1993-03-01,0.9999999999999998,0.0,8.729538524722185e-17,2.863115385858617e-17,1.9623589112979018e-16,1.4224732503009818e-16,0.0,0.0,2.494169718340782e-16,9.885007709982911e-17
1993-04-01,0.9999999999999993,0.0,1.732537325197532e-17,0.0,3.705265759761101e-18,4.440892098500626e-16,1.262484635456777e-16,6.812930473662513e-17,1.0323207161377363e-16,0.0
1993-05-01,0.9999999999999993,5.387239803543342e-17,0.0,9.747569588870269e-17,4.0269518504284875e-16,2.220446049250313e-16,1.2556778660736453e-16,1.2268603181835246e-17,0.0,7.485628366518732e-17
1993-06-01,1.0,0.0,0.0,0.0,0.0,1.1657341758564144e-15,0.0,0.0,1.4893736794520708e-16,0.0
1993-07-01,0.9648484589848438,0.0,0.0,0.0,0.0,0.035151541015156496,0.0,0.0,3.098042616601957e-16,0.0
1993-08-01,0.48915892269241035,1.3513137751112463e-16,0.0,0.0,1.939345391623156e-16,0.5108410773075898,0.0,0.0,0.0,2.798671167924871e-17
1993-09-01,0.49231791309857004,0.0,1.3877183890182567e-16,3.3094972737638454e-16,7.013940813301066e-17,0.5076820869014296,0.0,0.0,1.8735013540549517e-16,9.76216286410321e-17
