,NoDur,Durbl,Manuf,Enrgy,HiTec,Telcm,Shops,Hlth,Utils,Other
1981-08-01,2.2009102111205978e-18,0.0,0.0,0.12263182460810856,3.654767229053294e-18,0.840186408373056,0.0,0.032497024227657295,0.004684742791178222,0.0
1981-09-01,7.298164350530265e-18,1.4045766670195663e-17,7.8256191537063e-18,0.11930795822538481,0.0,0.8429245467387633,1.160542776199102e-17,0.02614281112828212,0.011624683907569842,0.0
1981-10-01,0.0,3.4453619956972293e-18,0.0,0.11937530658891658,0.0,0.8429242908753929,8.828178409556363e-18,0.025665169014241228,0.012035233521449293,3.995759609523355e-18
1981-11-01,0.0,1.2374716772457414e-17,0.0,0.11997537778076792,0.0,0.8502729929867995,0.0,0.022520815701904083,0.007230813530528388,0.0
1981-12-01,0.0,0.0,1.151005969187942e-17,0.11993272489969255,0.0,0.8555622793012726,1.7976897604453726e-19,0.021950623452595314,0.002554372346439609,1.1416456027209584e-18
1982-01-01,1.028404419348292e-17,1.7268942028268834e-18,0.0,0.11383765068237568,0.0,0.8492570731426672,1.0072503195764293e-17,0.026350976263676485,0.010554299911280669,4.5665824108838335e-18
1982-02-01,5.237776805834952e-18,0.0,0.0,0.10979782718951878,0.0,0.8488680898915885,1.0783268145910407e-17,0.028111906681979458,0.013222176236913323,4.067112459693414e-18
1982-03-01,0.0,4.829729205740807e-19,7.666044246975424e-18,0.08005766171859933,5.3977323346387765e-18,0.8110157403260718,0.0,0.042493711736810054,0.06643288621851881,0.0
1982-04-01,4.046598868728411e-18,6.170085416638274e-18,0.0,0.08410642538402822,0.0,0.8120019034997727,6.385239541116208e-18,0.04139362130370585,0.0624980498124932,3.424936808162875e-18
1982-05-01,1.5700725902696447e-18,5.159546341212458e-18,3.670510912384284e-18,0.08288560014958683,0.0,0.80536816157402,3.2699939438543625e-18,0.04224884645704525,0.06949739181934796,0.0
1982-06-01,2.9904511007083294e-18,8.932444963819126e-18,1.3002733492426077e-18,0.08399218260454862,3.462240644869502e-19,0.8062994540703781,0.0,0.0419235472958787,0.0677848160291946,0.0
1982-07-01,1.5157210274289617e-17,8.449484633567904e-18,0.0,0.07935040042504764,0.0,0.8093756366479085,7.037694911560537e-18,0.040283578703412426,0.07099038422363159,0.0
1982-08-01,0.0,0.0,4.765863088598462e-18,0.07820343654010373,8.135624231531327e-18,0.8109068135748556,0.0,0.040477171730219225,0.0704125781548214,0.0
1982-09-01,0.0,0.0,0.0,0.09987484103631038,0.0,0.8290249000943497,9.27688053479406e-18,0.022689997277665304,0.04841026159167469,2.2832912054419167e-18
1982-10-01,0.0,0.0,0.0,0.10012185216467072,0.0,0.8381836800500072,2.0801645685719148e-18,0.019953897932538017,0.041740569852784196,4.5665824108838335e-18
1982-11-01,3.8886897634514836e-18,7.357775066044781e-18,8.6403960191372705e-19,0.0980454214072401,2.4710716736625267e-18,0.8199379506147912,0.0,0.016080910082468175,0.06593571789550047,0.0
1982-12-01,0.0,3.85187334878526e-18,3.771336306097142e-18,0.10738335380320856,8.380457432599864e-19,0.8189987045081473,1.85792509213128e-18,9.323134836090272e-18,0.07361794168864423,1.7838212542515e-19
1983-01-01,3.916414087530818e-18,0.0,5.704751012489993e-18,0.10776587804899779,7.931352562739394e-19,0.8155336884359441,0.0,2.3077838939680333e-17,0.076700433515058,4.714752915419035e-18
1983-02-01,0.0,5.8134904248302016e-18,8.722957613675932e-18,0.09245291171029586,9.05462363824541e-19,0.741849889940866,0.0,0.02444109656838142,0.14125610178045678,0.0
1983-03-01,0.0,1.4306727060573075e-17,7.22584384923359e-18,0.10431022626563806,0.0,0.756401143528738,0.0,0.0159753078450309,0.12331332236059313,0.0
1983-04-01,0.0,7.030595363901393e-18,4.140653203852242e-18,0.10303311115367735,2.5597612246761603e-18,0.7552931080114139,0.0,0.015943927498020642,0.12572985333688808,0.0
1983-05-01,0.0,5.129295440018368e-19,0.0,0.09594740969438477,2.851764802625088e-18,0.7517473043018393,2.6784476725658096e-18,0.018956386746732695,0.13334889925704319,2.2832912054419167e-18
1983-06-01,0.0,3.799111649033527e-18,0.0,0.0988812785680239,1.104251478790417e-18,0.7516390885847306,3.690923102982887e-18,0.01547192429333597,0.13400770855390962,0.0
1983-07-01,0.0,0.0,1.3178970757500877e-18,0.09769185434487596,0.0,0.7498931797536951,0.0,0.015751361746573683,0.13666360415485543,0.0
1983-08-01,0.0,0.0,6.199170321410412e-19,0.09179518808913315,8.715324432117503e-19,0.7309112021155166,5.329970447876693e-18,0.009310987534336016,0.16798262226101415,8.973754313208312e-19
1983-09-01,1.4471451251550662e-18,0.0,0.0,0.0905378509727315,4.634068419361233e-18,0.7317028357818861,0.0,0.016067397056436106,0.1616919161889463,6.229995730473355e-18
1983-10-01,0.0,0.0,0.0,0.10059444048118754,4.1995906240727215e-18,0.7418924579914994,0.0,0.0,0.15751310152731324,0.0
1983-11-01,4.5504085066233576e-18,0.0,0.0,0.07901224463590412,9.452031234953978e-18,0.7255117315021915,0.0,1.1388080787473918e-18,0.19547602386190444,3.0503343447700607e-18
1983-12-01,6.184076670330108e-18,0.0,0.0,0.06645092826147027,3.607522341878296e-18,0.691231479784185,0.0,0.0,0.24231759195434494,7.189933058956804e-19
1984-01-01,1.453800272637189e-18,1.4086107752459833e-17,0.0,0.07676473467488228,4.677151818084543e-18,0.696682646054748,5.635250275034096e-19,9.398758947099252e-18,0.22655261927036965,4.286635814398679e-18
1984-02-01,3.934208540439153e-17,0.0,0.0,0.06601795095093389,1.6763294760517228e-18,0.6905505486927385,6.0690632587337466e-18,0.0,0.2434315003563276,0.0
1984-03-01,0.0,5.94945359495105e-18,7.038418656135488e-18,0.07403282597196775,0.0,0.696094641082894,0.0,0.0,0.22987253294513835,7.13528501700599e-19
1984-04-01,2.3749994327997198e-17,6.4971105937536235e-18,5.799669656173614e-19,0.07412590952735057,0.0,0.6884222444372357,3.205680496057133e-18,0.0,0.23745184603541372,8.606937551763476e-19
1984-05-01,1.592520865100043e-17,0.0,7.484650460534103e-18,0.0578866378216252,6.210841137201944e-18,0.6511232186888936,1.7824502677648954e-17,0.0,0.29099014348948127,6.136345114625151e-18
1984-06-01,6.586727998675868e-18,3.684786723646458e-18,1.150155419667685e-17,0.05576755492548975,6.401413015372696e-18,0.6359050827049887,8.590645886018668e-18,0.0,0.3083273623695216,0.0
1984-07-01,0.0,0.0,4.649288975230807e-18,0.0475086987087222,0.0,0.5624049031069015,0.0,5.899103422703183e-18,0.3900863981843764,4.349791719853587e-18
1984-08-01,0.0,0.0,0.0,0.05749838978356011,0.0,0.6055478121221842,0.0,3.504482320059054e-17,0.33695379809425563,3.7103482088431145e-18
1984-09-01,0.0,7.58680660267414e-18,7.024894196239543e-18,0.04072686517043645,0.0,0.5704249103717868,3.128900013580394e-18,0.0,0.3888482244577768,1.3824614720449105e-18
1984-10-01,0.0,0.0,4.624081256795971e-18,0.05421227070563964,0.0,0.5854771877766871,2.6069931176145896e-18,0.006702786627413144,0.3536077548902603,3.2822311078227554e-18
1984-11-01,0.0,1.310833389520451e-17,8.376889480048406e-18,0.058834544001109684,2.6737273159858775e-18,0.524417531188457,0.0,0.09159257349798462,0.3251553513124487,0.0
1984-12-01,0.0,0.0,4.6649495005277235e-18,0.0634161681183737,1.2759140028888004e-17,0.5312334644451862,7.903313763682386e-18,0.08860581579550506,0.3167445516409351,6.2790508149652714e-18
1985-01-01,1.7714296387309328e-17,0.0,9.52379285407255e-18,0.06502231127168832,0.0,0.5252400743297491,2.923632751017316e-18,0.09052783074619829,0.31920978365236424,6.92122646649581e-18
1985-02-01,0.08552019455241884,1.7503924824289428e-18,0.0,0.02410482437871287,0.0,0.4679185880006368,5.554766595975683e-18,1.2372237153070211e-17,0.4224563930682315,0.0
1985-03-01,0.08421070901239486,0.0,4.009146505353436e-18,0.02443742904236895,0.0,0.4730566635665055,7.287507030375982e-18,1.2114023006237257e-18,0.41829519837873064,5.1428700164393896e-18
1985-04-01,0.07269852282403118,0.0,0.0,0.03275131304078599,3.4051550387997225e-18,0.4798683809491265,0.0,4.174950732969533e-18,0.41468178318605653,2.854114006802396e-18
1985-05-01,0.06110367360388061,0.0,0.0,0.02849937655581952,2.9011981706415574e-19,0.4838924563280358,5.897363075250833e-19,0.0,0.42650449351226405,0.0
1985-06-01,0.038700708671533156,0.0,6.49617399165118e-18,0.04183177972210577,0.0,0.47754658738234695,2.915021542914288e-18,3.0322784823699273e-18,0.44192092422401413,0.0
1985-07-01,0.008218807078636444,0.01383104626586753,1.0057634667740081e-17,0.03463574355376067,6.56137534278577e-18,0.4539907338557213,3.101530620719944e-18,6.324543735274921e-18,0.48932366924601417,6.2790508149652714e-18
1985-08-01,0.011216981346383166,0.01855618260291017,1.1856030441784914e-17,0.035538112401480304,0.0,0.4367441500489769,8.0993481444759e-18,0.014613783013239139,0.48333079058701034,1.7838212542514975e-20
1985-09-01,0.017415207958991864,0.017780397788683684,0.0,0.03588904719420497,2.8561325583623465e-18,0.44172050772860155,0.0,0.01395907081916956,0.47323576851034843,0.0
1985-10-01,0.06568122162508915,0.006092932816302275,3.7480043548602004e-18,0.04385511268473689,2.823886370077267e-18,0.4379567186314522,3.203973845753758e-18,0.007562188152651984,0.43885182608976764,2.0424753361179646e-18
1985-11-01,0.10517635286958688,0.00898509240825673,0.0,0.024187212419606703,6.891894819029622e-18,0.4171569276331505,0.0,0.009783927262631284,0.434710487406768,0.0
1985-12-01,0.09299124587188501,0.0025507793218586595,0.0,0.029019271261108044,0.0,0.42079395484641535,0.0,0.009844029360566128,0.44480071933816684,6.740112200550592e-18
1986-01-01,0.09283055761625014,0.0,0.0,0.03810051940199015,6.255783414277213e-18,0.4177664876640769,9.859551742243367e-19,0.01528379010435436,0.4360186452133284,0.0
1986-02-01,0.11356224031091207,0.027302571676412327,4.461932032379196e-18,0.029644540520745888,1.3099943914418013e-18,0.39883663692773313,0.0,0.0,0.4306540105641967,0.0
1986-03-01,0.07266522431470819,0.013316812545502404,0.0,0.040847506484347866,7.085113922128975e-18,0.40175220307938153,0.0,0.020863325750620963,0.4505549278254391,0.0
1986-04-01,0.06370090992983078,0.016048966117886233,2.457781544515139e-18,0.046730159043342656,0.0,0.41271786263973476,4.4807841706635404e-18,0.008778697166004918,0.4520234051032007,3.995759609523355e-18
1986-05-01,0.07219931172369103,0.007249634422696402,1.6687439814722274e-18,0.050283819721221805,0.0,0.4213515958675661,0.0,0.012270563573227667,0.43664507469159697,0.0
1986-06-01,0.04233419294858489,0.023074211226079517,8.33193924690982e-18,0.03846251759816805,0.0,0.4232492729067712,0.0,0.015838558288404716,0.45704124703199167,5.083890574616768e-19
1986-07-01,0.016839007205323588,0.043336577123043035,6.2720859447760795e-18,0.04633829765517495,0.0,0.42701434752049094,1.95862700952644e-18,0.012755159034319511,0.4537166114616481,4.316847435288624e-18
1986-08-01,0.011979609009072256,0.04073899500267281,0.0,0.042731528343276405,0.0,0.421362037616228,3.6710240001861186e-18,0.013535957561538876,0.46965187246721163,2.7114083064622762e-18
1986-09-01,0.05942037400114625,0.02028289613342839,0.0,0.023047439921284062,0.0,0.4131842031154959,6.798123797889692e-18,0.017178942215830165,0.4668861446128153,7.06393216683593e-18
1986-10-01,0.01682118013327797,0.0463762384502505,0.0,0.052148918851110226,1.249582813852556e-18,0.4284737252032563,0.0,0.0,0.4561799373621051,0.0
1986-11-01,0.0015989181002504162,0.05009001782299387,2.7715929653938187e-18,0.05664335134778152,0.0,0.43428096620907,8.95750083161032e-19,0.0,0.4573867465199043,0.0
1986-12-01,0.005700151826573218,0.045086183477794924,0.0,0.05535874133584703,0.0,0.4326668928338187,6.166328761725975e-19,8.033981221239218e-18,0.4611880305259662,0.0
1987-01-01,0.0,0.05874566403880642,1.699206114838912e-17,0.05757631360776966,0.0,0.42055990857082676,4.1085348400752864e-19,0.0,0.4631181137825972,0.0
1987-02-01,5.6773587022140805e-18,0.024401683357727653,0.0,0.05572506929581847,0.0,0.4614942844016847,0.0,0.0,0.4583789629447692,1.4421630754236455e-18
1987-03-01,1.3367328988093033e-17,0.027423582223916748,0.0,0.05256784479050217,2.2998152016716212e-20,0.4476237824298913,2.324125249363531e-18,0.0108595948519268,0.46152519570376305,7.848813518706591e-19
1987-04-01,4.7027987896721035e-17,0.032027450567590994,0.0,0.05627074888333995,9.182892774054862e-19,0.44934204116160403,2.5582948829949975e-18,0.00851573622970397,0.4538440231577609,0.0
1987-05-01,1.1753195421415666e-17,0.04846344868419253,1.3926680037337294e-18,0.06013009412845114,8.887562131783586e-19,0.45221068236187495,9.532707781076634e-18,4.241079787270017e-18,0.4391957748254814,1.962203379676647e-18
1987-06-01,0.0,0.04788645500394022,0.0,0.060437962608354275,0.0,0.45367210285187703,0.0,0.0,0.43800347953582847,0.0
1987-07-01,3.0736615316326898e-18,0.049912279036449736,0.0,0.05790195993118147,0.0,0.43638986254761314,0.0,0.007850504782800357,0.44794539370195535,0.0
1987-08-01,0.0,0.049529093599620225,0.0,0.05792604393833053,1.7915112187112716e-18,0.4335354246936955,0.0,0.008455043249681568,0.4505543945186722,0.0
1987-09-01,0.0,0.04716928988714511,6.7364635045383634e-18,0.06467725398315696,0.0,0.4352627423048425,2.335361966400113e-18,0.0,0.45289071382485546,7.697188712095212e-18
1987-10-01,0.0,0.0436387475470949,0.0,0.06418346506418632,6.767802491076678e-18,0.44375094121068576,7.426270093212749e-19,0.0,0.4484268461780331,1.7838212542514975e-19
1987-11-01,2.4951655467723955e-17,9.120061457475378e-18,6.001302060791427e-19,0.034432544894799605,0.0,0.42814571729584433,6.893172642459519e-19,0.0,0.5374217378093562,0.0
1987-12-01,8.142393734678963e-18,1.3040464690656398e-17,7.134751370067111e-18,0.020325240362305153,0.0,0.4000915994262705,0.0,0.0,0.5795831602114243,2.056859246584299e-18
1988-01-01,1.2566584685454687e-17,5.647358700317201e-18,5.265292533677671e-18,0.01898043825444315,0.0,0.39810279958246086,2.6026050861632024e-19,0.0,0.582916762163096,1.1416456027209584e-18
1988-02-01,0.0,0.0,3.84777223518813e-19,0.0247855704682738,0.003873923752947152,0.39405961135564765,1.9155935015383945e-18,9.276303926824253e-18,0.5772808944231314,6.03478064356515e-18
1988-03-01,9.616281041679078e-18,1.0783958096680586e-17,2.1278090784341986e-18,0.025197682131531954,0.007416190863025566,0.39426687533141,0.0,0.0,0.5731192516740324,5.5298458881796426e-18
1988-04-01,0.0,0.0,0.0,0.0346073515625763,1.649660233042421e-05,0.3947806462076614,2.1030099307298666e-18,3.629083368601814e-18,0.5705955056274319,0.0
1988-05-01,2.903065784322039e-17,3.742960724925271e-18,9.035852138053507e-18,0.03546804792511723,0.0017497119389197247,0.39481755701904436,0.0,0.0,0.5679646831169187,6.1558011025587735e-18
1988-06-01,2.306418824778146e-18,1.0461192489363945e-17,4.851683977743661e-18,0.03678280676867986,0.00239990239294757,0.3963533180698293,8.636846499892972e-19,0.0,0.5644639727685433,0.0
1988-07-01,3.953536099952523e-17,4.406766555900296e-18,1.0548651272335331e-17,0.04183987971018549,0.0,0.4002247220951305,0.0,0.0,0.557935398194684,3.0860107698550906e-18
1988-08-01,0.0,4.935784173629171e-18,3.138630502657011e-19,0.04302139109006515,2.183655326526718e-18,0.39972342106642317,0.0,9.80185265278107e-19,0.5572551878435116,5.708228013604792e-18
1988-09-01,3.702950275140293e-18,3.2157404242236693e-18,0.0,0.042742390646665886,1.5668328004411339e-18,0.39597546772523734,0.0,0.0,0.5612821416280969,0.0
1988-10-01,0.0,0.0,0.0,0.045806690683849696,1.0558749466334762e-17,0.38811901194776577,7.247782294863224e-18,0.0,0.5660742973683845,0.0
1988-11-01,1.0990275511320129e-17,0.009234122295824255,0.0,0.05164058053136855,0.0,0.3701431335723189,0.0,5.107163096565825e-18,0.5689821636004881,0.0
1988-12-01,0.0,0.006505396768484491,4.3924067022395035e-18,0.0534442736504504,5.6476240862702104e-18,0.3723883810068729,4.611237500370225e-18,2.0755940156622722e-18,0.5676619485741923,0.0
1989-01-01,0.0,0.007333315578336058,5.526779130841131e-18,0.051459379839216404,6.3766489051804125e-18,0.3707658168302724,3.497736949315702e-18,0.0,0.5704414877521751,5.565412676040219e-18
1989-02-01,0.0,0.008499863594302227,5.544937401128815e-18,0.04542070047594583,7.929698234006395e-20,0.3525859699550541,7.498980117025784e-19,2.3972317083422767e-17,0.5934934659746979,0.0
1989-03-01,0.0,0.010149534251979554,2.4545489247595056e-18,0.043951601566355684,1.0248181512485705e-17,0.35084769088175977,9.30824535050059e-18,3.57459754899744e-18,0.595051173299905,0.0
