,1/N,Mean-Variance,Minimum Variance
1987-10-01,0.10000000000000003,1.0,0.4040253916736715
1987-11-01,0.10000000000000003,0.9999999999999998,0.47331647965673385
1987-12-01,0.10000000000000003,1.0,0.49640304292791826
1988-01-01,0.10000000000000003,1.0,0.4986380476824311
1988-02-01,0.10000000000000003,0.9999999999999982,0.489165540156416
1988-03-01,0.10000000000000003,1.0,0.4846019686947151
1988-04-01,0.10000000000000003,0.9999999999999978,0.48262865871667704
1988-05-01,0.10000000000000003,0.9999999999999984,0.47972582851407586
1988-06-01,0.10000000000000003,0.9999999999999998,0.47707426370388784
1988-07-01,0.10000000000000003,0.9999999999999993,0.47322231226894784
1988-08-01,0.10000000000000003,0.9999999999999996,0.4721629978188767
1988-09-01,0.10000000000000003,0.9999999999999987,0.47366112550903566
1988-10-01,0.10000000000000003,0.9999999999999976,0.4731747304878261
1988-11-01,0.10000000000000003,1.0,0.4634986603984192
1988-12-01,0.10000000000000003,0.9999999999999998,0.4638118047411085
1989-01-01,0.10000000000000003,1.0,0.4655726271695422
1989-02-01,0.10000000000000003,0.9999999999999991,0.4786866480766535
1989-03-01,0.10000000000000003,0.9999999999999996,0.4792147573684362
1989-04-01,0.10000000000000003,1.0,0.47863032089533136
1989-05-01,0.10000000000000003,0.9999999999999987,0.48669155387741847
1989-06-01,0.10000000000000003,1.0,0.4800090257690858
1989-07-01,0.10000000000000003,1.0,0.47899096761619275
1989-08-01,0.10000000000000003,0.9999999999999973,0.47810311803111327
1989-09-01,0.10000000000000003,0.9999999999999996,0.47127157729541724
1989-10-01,0.10000000000000003,1.0,0.4809337042427538
1989-11-01,0.10000000000000003,1.0,0.48557981616811585
1989-12-01,0.10000000000000003,1.0,0.5000115337513762
1990-01-01,0.10000000000000003,0.9999999999999973,0.5016317916573941
1990-02-01,0.10000000000000003,1.0,0.5197488037548204
1990-03-01,0.10000000000000003,1.0,0.540617649236225
1990-04-01,0.10000000000000003,0.999999999999998,0.5215222179077103
