,1/N,Mean-Variance,Minimum Variance
2014-01-01,0.010867738720959766,6.033769408716219e-16,0.03635486445913108
2014-02-01,0.025946783776801846,2.4569567994089576e-15,0.05179604390203396
2014-03-01,0.01305471573947796,3.7879444835899535e-15,0.05514786300222097
2014-04-01,0.015855913166212737,2.088352602501543e-15,0.03729862866165378
2014-05-01,0.017071913053825716,7.625102640960165e-16,0.026973387403348058
2014-06-01,0.010609110637587571,1.4777940612875986e-15,0.009668793985890307
2014-07-01,0.011561143657914663,0.12611838188617974,0.04123922114375652
2014-08-01,0.02001685196983087,0.23494070134444,0.09948099654677116
2014-09-01,0.011389976206922947,0.07451269818627768,0.009759696143903138
2014-10-01,0.024685740170693776,1.1648365589396843,0.036116730401054606
2014-11-01,0.01815151603754274,0.27675382257703607,0.08238215173460826
2014-12-01,0.02663246725275588,0.4414251628865156,0.04650601046322405
2015-01-01,0.012233456802482695,0.20226252941921424,0.03194118454205657
2015-02-01,0.024167598109086447,1.193869608209984,0.014296073786088444
2015-03-01,0.02276527697374045,0.15860121724998577,0.05717212592429269
2015-04-01,0.011745900063737422,0.15384018971911492,0.01039157900395018
2015-05-01,0.018295779117740427,1.6396041035767788,0.015687413613215184
2015-06-01,0.01502376298530557,1.448828199372025,0.04038073281299296
2015-07-01,0.014479342885677648,0.17680511513560113,0.016876954985026605
2015-08-01,0.03137604854542213,0.6170867588657737,0.04740848957871925
2015-09-01,0.012731825319356599,1.1103459780822287,0.06537507705012639
2015-10-01,0.01699599851491275,0.2386720855544003,0.03225254630159066
2015-11-01,0.01964073192502233,2.9562110901588866e-15,0.08470326070481474
2015-12-01,0.013329605144900072,0.051883117590546854,0.010633835301176401
2016-01-01,0.01860054598821813,0.05165241844650497,0.007403882673990045
2016-02-01,0.04109158031631498,3.295901846337142e-15,0.02411222910802647
2016-03-01,0.01563401292889109,2.572399096505741e-15,0.0067360089280705015
2016-04-01,0.01649511449242934,1.5989749506936575e-15,0.057728942620325255
2016-05-01,0.024647069247277928,1.3984356134057773e-15,0.004391414638853702
2016-06-01,0.01332990323155167,2.7014489421667417e-15,0.008898009655348767
2016-07-01,0.028708702758928117,2.809357639654831e-15,0.07349225669081126
2016-08-01,0.027175933095864968,1.5070219175066675e-15,0.06015953870878002
2016-09-01,0.020486414325433813,2.674509600469152e-15,0.019705304384491935
2016-10-01,0.013579446245946633,1.9756802457494614e-15,0.018002685426081317
2016-11-01,0.01821445790548097,3.631479500360691e-15,0.03468734786032757
2016-12-01,0.039015311408726286,2.9964798542509353e-15,0.036757356856421425
2017-01-01,0.014794606275729205,1.7197354907793725e-15,0.029437826649829916
2017-02-01,0.01546874385302334,1.9338064132928545e-15,0.00685021233676198
2017-03-01,0.020141590166485063,0.2986434311063239,0.029780974599245627
2017-04-01,0.007430457895734197,0.5853627293823351,0.012454856282422714
2017-05-01,0.010998819783990685,0.4853322577803643,0.02820226169153999
2017-06-01,0.018302068540899094,0.022896302733767214,0.013809053873678721
